;date;price;hashrate;difficulty;reward;e_min_005;e_min_010;e_min_014;c_btc_005;c_btc_010;c_btc_014;max_k_antminer;max_k_bitfury;min_consumption;max_consumption_005;max_consumption_014;mixed_consumption_005;c_btc_005_max_e;c_btc_010_max_e;c_btc_014_max_e
186;28/06/2018;6105.295;30540865.3742;5077499034880.0;12.5;3968.812190489506;8374.193721932857;11112.674133370618;2284.62843885863;4820.566005991708;6396.959628804164;0.013361680385651956;0.015997229637658737;1.618745183346584;7.695215572907506;2.748291276038395;4.656980378127045;1284.2936991855954;2709.859705281606;3596.022357719667
185;29/06/2018;6107.89615385;39627403.8327;5077499034880.0;12.5;3967.1220027637846;8370.627425831584;11107.941607738596;2284.62843885863;4820.566005991708;6396.959628804164;0.013367373114075006;0.016004045238782242;2.1003553205438066;9.988955168278837;3.5674839886710137;6.044655244411322;1284.2936991855954;2709.859705281606;3596.022357719667
184;30/06/2018;5908.7025;38112980.7563;5077499034880.0;12.5;4100.861267348395;8652.817274105111;11482.411548575505;2284.62843885863;4820.566005991708;6396.959628804164;0.012931429897966057;0.015482113600261454;2.0200869643451527;9.29389664063026;3.3192488002250933;5.656991802487706;1284.2936991855954;2709.859705281606;3596.022357719667
183;01/07/2018;6381.39083333;35588942.2956;5077499034880.0;12.5;3797.098446936887;8011.8777230368305;10631.875651423283;2284.62843885863;4820.566005991708;6396.959628804164;0.013965927073283872;0.016720662075858816;1.8863063706789631;9.372667786454032;3.347381352305012;5.629487078566497;1284.2936991855954;2709.859705281606;3596.022357719667
182;02/07/2018;6374.75416667;37103365.372;5077499034880.0;12.5;3801.0515525796554;8020.218775943071;10642.944347223034;2284.62843885863;4820.566005991708;6396.959628804164;0.013951402464933737;0.016703272534388892;1.966574726877617;9.761342317711819;3.4861936848970787;5.863958522294718;1284.2936991855954;2709.859705281606;3596.022357719667
181;03/07/2018;6466.06916667;37594816.2563;5172892177080.0;12.5;3817.775899531162;8055.50714801075;10689.772518687252;2327.5507287586524;4911.132037680756;6517.142040524227;0.013890286228301744;0.016630101313122342;1.9926229001060052;9.847308287769534;3.5168958170605484;5.9199655939377696;1308.422273239745;2760.7709965358617;3663.582365071286
180;04/07/2018;6613.68583333;30929068.6931;5363678461480.0;12.5;3870.2277803367774;8166.180616510598;10836.637784942975;2413.395308558698;5092.264101058852;6757.506863964355;0.01370203590326807;0.01640471920608127;1.6393209674617057;7.991537048604573;2.8541203745016337;4.8154290080331394;1356.6794213480446;2862.593579044373;3798.702379774524
179;05/07/2018;6593.28916667;35728406.9386;5363678461480.0;12.5;3882.200521701263;8191.443100789664;10870.161460763537;2413.395308558698;5092.264101058852;6757.506863964355;0.013659778701168464;0.016354126904340672;1.8936983589653893;9.203132795145537;3.2868331411234055;5.548415577055463;1356.6794213480446;2862.593579044373;3798.702379774524
178;06/07/2018;6603.37666667;36528296.6462;5363678461480.0;12.5;3876.2699652996675;8178.9296267822965;10853.555902839069;2413.395308558698;5092.264101058852;6757.506863964355;0.013680677681050102;0.01637914814199266;1.9360945908835532;9.423568784734028;3.3655602802621525;5.67983168780879;1356.6794213480446;2862.593579044373;3798.702379774524
177;07/07/2018;6569.49615385;42660784.4043;5363678461480.0;12.5;3896.260846057875;8221.110385182114;10909.530368962049;2413.395308558698;5092.264101058852;6757.506863964355;0.013610485050982727;0.0162951102373542;2.2611323689139766;10.949160256419422;3.9104143772926516;6.605146312666699;1356.6794213480446;2862.593579044373;3798.702379774524
176;08/07/2018;6594.28166667;41594264.7942;5363678461480.0;12.5;3881.61621484078;8190.210213314044;10868.525401554183;2413.395308558698;5092.264101058852;6757.506863964355;0.013661834932894117;0.01635658872127942;2.204604059691525;10.71570770834338;3.8270384672654933;6.460155884017452;1356.6794213480446;2862.593579044373;3798.702379774524
175;09/07/2018;6753.55916667;42127524.5992;5363678461480.0;12.5;3790.0712810656387;7997.050403048496;10612.199586983788;2413.395308558698;5092.264101058852;6757.506863964355;0.013991821279173876;0.01675166383207146;2.2328682143001006;11.115232795134972;3.96972599826249;6.6740505047175365;1356.6794213480446;2862.593579044373;3798.702379774524
174;10/07/2018;6723.8725;36261666.7437;5363678461480.0;12.5;3806.8048795650952;8032.358295882349;10659.053662782266;2413.395308558698;5092.264101058852;6757.506863964355;0.013930317333747447;0.016678028427675382;1.9219625135792653;9.525486041680885;3.4019593006003164;5.723724277630075;1356.6794213480446;2862.593579044373;3798.702379774524
173;11/07/2018;6510.79166667;39727855.4765;5363678461480.0;12.5;3931.3914425501944;8295.235943780908;11007.896039140544;2413.395308558698;5092.264101058852;6757.506863964355;0.013488862855539204;0.016149498448014034;2.105679518550909;10.105291232645495;3.6090325830876764;6.105485375598202;1356.6794213480446;2862.593579044373;3798.702379774524
172;12/07/2018;6377.36333333;35995036.8411;5363678461480.0;12.5;4013.644715645849;8468.79035001274;11238.205203808377;2413.395308558698;5092.264101058852;6757.506863964355;0.013212430037287637;0.015818540129500132;1.9078304362696772;8.968167187490565;3.202916852675202;5.437998811880121;1356.6794213480446;2862.593579044373;3798.702379774524
171;13/07/2018;6233.595;37594816.2563;5363678461480.0;12.5;4106.213291459191;8664.110044978892;11497.397216085734;2413.395308558698;5092.264101058852;6757.506863964355;0.01291457511724998;0.015461934267286464;1.9926229001060052;9.155592656254893;3.2698545200910334;5.574107778180449;1356.6794213480446;2862.593579044373;3798.702379774524
170;14/07/2018;6244.3575;38128076.0613;5363678461480.0;12.5;4099.136002795092;8649.176965897643;11477.580807826258;2413.395308558698;5092.264101058852;6757.506863964355;0.01293687254188206;0.015488629788498812;2.020887054714581;9.30149085936682;3.3219610212024366;5.661188957040701;1356.6794213480446;2862.593579044373;3798.702379774524
169;15/07/2018;6241.0;35461777.0361;5363678461480.0;12.5;4101.341234189001;8653.83000413879;11483.755455729202;2413.395308558698;5092.264101058852;6757.506863964355;0.01292991657410485;0.015480301778048594;1.8795662816611014;8.646385416675093;3.0879947916696757;5.262975849168098;1356.6794213480446;2862.593579044373;3798.702379774524
168;16/07/2018;6316.88166667;35461777.0361;5363678461480.0;12.5;4052.0737910335056;8549.875699080694;11345.806614893814;2413.395308558698;5092.264101058852;6757.506863964355;0.013087125934711666;0.015668520188475272;1.8795662816611014;8.751513142374256;3.125540407990806;5.315539712017679;1356.6794213480446;2862.593579044373;3798.702379774524
167;17/07/2018;6514.39083333;31995588.3032;5363678461480.0;12.5;3929.2193694631696;8290.652869567286;11001.814234496875;2413.395308558698;5092.264101058852;6757.506863964355;0.013496319501052761;0.016158425893302655;1.6958492766841575;8.142988541658188;2.908210193449353;4.919418909171172;1356.6794213480446;2862.593579044373;3798.702379774524
166;18/07/2018;6869.91083333;40931868.4915;5199615302170.0;12.5;3611.9145286678104;7621.139655489079;10113.360680269869;2339.574839671602;4936.50291170708;6550.809551080486;0.014681964254441857;0.01757793532933271;2.169495335320931;11.33245766659849;4.0473063094994615;6.750976500959711;1315.181573623629;2775.0331203458572;3682.5084061461616
165;19/07/2018;7398.66166667;44793365.518999994;5178671069070.0;12.5;3340.2772135571645;7047.984920605617;9352.77619796006;2330.150950027972;4916.618504559021;6524.422660078322;0.015875927837596063;0.01900740445802327;2.374164706577622;13.410074270841177;4.789312239586135;7.892119488709399;1309.88397604265;2763.855189449991;3667.6751329194194
164;20/07/2018;7396.40166667;44021066.1135;5178671069070.0;12.5;3341.297848569005;7050.1384604806;9355.633975993214;2330.150950027972;4916.618504559021;6524.422660078322;0.015871078366363367;0.019001598443907412;2.333230832326284;13.17484046875771;4.705300167413468;7.754035650541997;1309.88397604265;2763.855189449991;3667.6751329194194
163;21/07/2018;7428.045;39644702.8157;5178671069070.0;12.5;3327.0639819759676;7020.105001969291;9315.77914953271;2330.150950027972;4916.618504559021;6524.422660078322;0.0159389781162264;0.019082891204963492;2.101272211570467;11.91582218751162;4.25565078125415;7.008547199541044;1309.88397604265;2763.855189449991;3667.6751329194194
162;22/07/2018;7352.49538462;35268339.5178;5178671069070.0;12.5;3361.2507976125644;7092.23918296251;9411.502233315181;2330.150950027972;4916.618504559021;6524.422660078322;0.015776864980639425;0.018888801765430834;1.8693135908093497;10.492623621792953;3.747365579211769;6.1809686063011515;1309.88397604265;2763.855189449991;3667.6751329194194
161;23/07/2018;7451.28916667;46852830.6003;5178671069070.0;12.5;3316.6852638791415;6998.205906784989;9286.718738861597;2330.150950027972;4916.618504559021;6524.422660078322;0.015988855070914076;0.01914260623142249;2.4833217045794242;14.12640237847039;5.045143706596568;8.304862041524906;1309.88397604265;2763.855189449991;3667.6751329194194
160;24/07/2018;7689.88416667;42733900.4377;5178671069070.0;12.5;3213.778054435709;6781.071694859345;8998.578552419985;2330.150950027972;4916.618504559021;6524.422660078322;0.01650082834027917;0.019755564611056466;2.2650077085758205;13.297091371545704;4.748961204123464;7.781049540060763;1309.88397604265;2763.855189449991;3667.6751329194194
159;25/07/2018;8112.93;40931868.4915;5178671069070.0;12.5;3046.196747167383;6427.475136523177;8529.350892068673;2330.150950027972;4916.618504559021;6524.422660078322;0.017408593207025085;0.020842383230511456;2.169495335320931;13.437040312501809;4.798942968750645;7.80326782391137;1309.88397604265;2763.855189449991;3667.6751329194194
158;26/07/2018;8251.165;45565664.9245;5178671069070.0;12.5;2995.162619581195;6319.793127316321;8386.455334827346;2330.150950027972;4916.618504559021;6524.422660078322;0.017705215621118774;0.021197513478876693;2.4150985808289605;15.213085468752048;5.433244810268589;8.814092024790504;1309.88397604265;2763.855189449991;3667.6751329194194
157;27/07/2018;8187.32416667;42476467.3025;5178671069070.0;12.5;3018.5174634471987;6369.071847873589;8451.848897652157;2330.150950027972;4916.618504559021;6524.422660078322;0.017568226999567803;0.02103350428441561;2.2513630838236076;14.071963411465953;5.025701218380697;8.16166324764478;1309.88397604265;2763.855189449991;3667.6751329194194
156;28/07/2018;8025.2575;42991333.5728;5178671069070.0;12.5;3079.4751415760397;6497.692548725443;8622.53039641291;2330.150950027972;4916.618504559021;6524.422660078322;0.01722046698284431;0.02061714970282454;2.278652333322733;13.960604192699387;4.98593006882121;8.11962826301106;1309.88397604265;2763.855189449991;3667.6751329194194
155;29/07/2018;8182.25166667;37327804.5992;5178671069070.0;12.5;3020.3887612826957;6373.020286306488;8457.08853159155;2330.150950027972;4916.618504559021;6524.422660078322;0.017557342511590884;0.02102047286556487;1.978470588816452;12.358609288212179;4.413789031504349;7.168539938514315;1309.88397604265;2763.855189449991;3667.6751329194194
154;30/07/2018;8206.34166667;50277183.1008;5595791656330.0;12.5;3254.0880016108495;6866.125683398892;9111.44640451038;2517.8349947793727;5312.6318389844755;7049.937985382243;0.0162964246737485;0.019510842966929894;2.6648212805851488;15.450468172929442;5.5180243474748005;9.057644726757296;1415.3897256919502;2986.472321210015;3963.0912319374606
153;31/07/2018;8143.14833333;39630250.2089;5949437371610.0;12.5;3486.590183918847;7356.705288068766;9762.45251497277;2676.9584240225818;5648.382274687647;7495.483587263228;0.015209702661525739;0.018209768470304907;2.1005061858748078;11.366477881939229;4.059456386406867;6.733492033907019;1504.8402525671013;3175.2129329165837;4213.552707187883
152;01/08/2018;7916.80083333;43474975.9754;5949437371610.0;12.5;3586.2745120040113;7567.039220328463;10041.568633611232;2676.9584240225818;5648.382274687647;7495.483587263228;0.014786932741065273;0.017703608518390236;2.3042866367414003;12.122601276026183;4.329500455723637;7.2134439563837915;1504.8402525671013;3175.2129329165837;4213.552707187883
151;02/08/2018;7570.86916667;44362220.3831;5949437371610.0;12.5;3750.1402309493974;7912.795887303228;10500.392646658313;2676.9584240225818;5648.382274687647;7495.483587263228;0.014140804539081134;0.01693003356941846;2.351312894636137;11.82948307292208;4.224815383186457;7.090397983779109;1504.8402525671013;3175.2129329165837;4213.552707187883
150;03/08/2018;7593.14916667;45249464.7908;5949437371610.0;12.5;3739.1364797374085;7889.577972245931;10469.582143264744;2676.9584240225818;5648.382274687647;7495.483587263228;0.014182418932117765;0.01697985627003879;2.3983391525308737;12.101581484390689;4.321993387282388;7.249960318460781;1504.8402525671013;3175.2129329165837;4213.552707187883
149;04/08/2018;7394.49916667;49094190.5573;5949437371610.0;12.5;3839.586752968603;8101.528048763751;10750.842908312088;2676.9584240225818;5648.382274687647;7495.483587263228;0.013811382164760178;0.016535633672272745;2.6021196033974667;12.786321475701126;4.566543384178973;7.694220539549296;1504.8402525671013;3175.2129329165837;4213.552707187883
148;05/08/2018;7247.76916667;52051671.9162;5949437371610.0;12.5;3917.318611049001;8265.542269313391;10968.492110937203;2676.9584240225818;5648.382274687647;7495.483587263228;0.013537321128392805;0.016207514962128217;2.758873796374622;13.287576805569389;4.74556314484621;8.023225300972005;1504.8402525671013;3175.2129329165837;4213.552707187883
147;06/08/2018;6998.71833333;47319701.742;5949437371610.0;12.5;4056.7172006298806;8559.673293329048;11358.808161763665;2676.9584240225818;5648.382274687647;7495.483587263228;0.013072146116511673;0.015650585648450427;2.508067087613293;11.664530555556778;4.165903769841707;7.086298821585036;1504.8402525671013;3175.2129329165837;4213.552707187883
146;07/08/2018;6988.07916667;38743005.8012;5949437371610.0;12.5;4062.8934458269655;8572.705170694897;11376.101648315504;2676.9584240225818;5648.382274687647;7495.483587263228;0.013052274372213133;0.01562679426535568;2.0534799279800713;9.535816362841928;3.4056487010149743;5.794648145410999;1504.8402525671013;3175.2129329165837;4213.552707187883
145;08/08/2018;6993.51333333;44657968.518999994;5949437371610.0;12.5;4059.7364574787443;8566.04392528015;11367.262080940485;2676.9584240225818;5648.382274687647;7495.483587263228;0.013062424262124075;0.015638946188992225;2.3669883139343826;11.000213680553625;3.9286477430548654;6.683600997244003;1504.8402525671013;3175.2129329165837;4213.552707187883
144;09/08/2018;6450.36692308;46432457.3343;5949437371610.0;12.5;4401.582326052644;9287.338707971077;12324.430512947401;2676.9584240225818;5648.382274687647;7495.483587263228;0.012047940052403273;0.014424358173243137;2.461040829718556;10.549037572118026;3.7675134186135817;6.505039200918291;1504.8402525671013;3175.2129329165837;4213.552707187883
143;10/08/2018;6396.7725;44066472.2472;5949437371610.0;12.5;4438.46033998919;9365.15131737719;12427.688951969732;2676.9584240225818;5648.382274687647;7495.483587263228;0.011947836848335827;0.014304509928358319;2.3356374753378915;9.92832398437232;3.545829994418686;6.131980729855106;1504.8402525671013;3175.2129329165837;4213.552707187883
142;11/08/2018;6396.49466667;52051671.9162;5949437371610.0;12.5;4438.653125613285;9365.558095044029;12428.228751717197;2676.9584240225818;5648.382274687647;7495.483587263228;0.011947317913623379;0.014303888635412945;2.758873796374622;11.726906888901814;4.188181031750648;7.242890342638218;1504.8402525671013;3175.2129329165837;4213.552707187883
141;12/08/2018;6195.65333333;53994493.0548;6197839919510.0;12.5;4773.870096769104;10072.865904182809;13366.83627095349;2788.7275295051777;5884.215087255925;7808.437082614498;0.011108387728415579;0.013299482121008958;2.861848362474161;11.3104236102576;4.039437003663428;7.08613598636588;1567.670757297499;3307.785297897723;4389.4781204329975
140;13/08/2018;6311.13166667;49230273.0794;6389316883510.0;12.5;4831.30592945104;10194.055511141692;13527.65660246291;2874.8828816452005;6066.002880271372;8049.67206860656;0.010976328300126001;0.013141374387610783;2.609332330492394;10.189848003476323;3.639231429812973;6.399590166984359;1616.1026046922666;3409.976495900682;4525.0872931383465
139;14/08/2018;6347.07;47642199.7543;6389316883510.0;12.5;4803.950144354639;10136.334804588285;13451.060404192987;2874.8828816452005;6066.002880271372;8049.67206860656;0.011038832295609521;0.013216207098778965;2.5251603198335717;9.917296875007482;3.541891741074101;6.221228597420527;1616.1026046922666;3409.976495900682;4525.0872931383465
138;15/08/2018;6050.9425;43195594.4439;6389316883510.0;12.5;5039.050997878264;10632.397605523134;14109.342794059137;2874.8828816452005;6066.002880271372;8049.67206860656;0.010523806967289825;0.012599594651201789;2.2894786899825093;8.572168541673397;3.061488764883357;5.430823615827953;1616.1026046922666;3409.976495900682;4525.0872931383465
137;16/08/2018;6362.67692308;51135961.0696;6389316883510.0;12.5;4792.166600841509;10111.471527775582;13418.066482356224;2874.8828816452005;6066.002880271372;8049.67206860656;0.011065975876274397;0.01324870466499456;2.710338743287221;10.670739423086935;3.8109783653881912;6.690539083187078;1616.1026046922666;3409.976495900682;4525.0872931383465
136;17/08/2018;6342.62923077;50183117.0745;6389316883510.0;12.5;4807.313612911181;10143.431723242591;13460.478116151307;2874.8828816452005;6066.002880271372;8049.67206860656;0.011031108904061377;0.013206960292642974;2.659835536889808;10.4389106089774;3.728182360349071;6.549373072933604;1616.1026046922666;3409.976495900682;4525.0872931383465
135;18/08/2018;6476.9;48277429.0843;6389316883510.0;12.5;4707.654563561116;9933.151129113954;13181.432777971126;2874.8828816452005;6066.002880271372;8049.67206860656;0.011264632798351572;0.013486546037475794;2.5588291240949808;10.255091666662226;3.6625327380936517;6.406960395378603;1616.1026046922666;3409.976495900682;4525.0872931383465
134;19/08/2018;6436.72083333;50818346.4046;6389316883510.0;12.5;4737.040588251619;9995.155641210915;13263.713647104532;2874.8828816452005;6066.002880271372;8049.67206860656;0.011194753140076577;0.013402882837327209;2.6935043411565167;10.72786805556091;3.8313814484146103;6.710686198358713;1616.1026046922666;3409.976495900682;4525.0872931383465
133;20/08/2018;6404.06333333;46054126.4291;6389316883510.0;12.5;4761.197111221291;10046.125904676923;13331.351911419615;2874.8828816452005;6066.002880271372;8049.67206860656;0.011137955174134203;0.01333488165200416;2.4409883091694495;9.67280399304592;3.454572854659257;6.056896151107685;1616.1026046922666;3409.976495900682;4525.0872931383465
132;21/08/2018;6434.55916667;47642199.7543;6389316883510.0;12.5;4738.6319797426995;9998.513477257095;13268.169543279557;2874.8828816452005;6066.002880271372;8049.67206860656;0.011190993566645253;0.013398381699911505;2.5251603198335717;10.05399869792946;3.590713820689093;6.289579508881516;1616.1026046922666;3409.976495900682;4525.0872931383465
131;22/08/2018;6401.24615385;47006970.4242;6389316883510.0;12.5;4763.292507411283;10050.547190637804;13337.21902075159;2874.8828816452005;6066.002880271372;8049.67206860656;0.011133055531964453;0.013329015570892385;2.4914915155668624;9.868587820517238;3.524495650184728;6.18003966804205;1616.1026046922666;3409.976495900682;4525.0872931383465
130;23/08/2018;6575.22916667;50818346.4046;6389316883510.0;12.5;4637.254013485746;9784.605968454924;12984.311237760088;2874.8828816452005;6066.002880271372;8049.67206860656;0.011435647011309232;0.013691292263775657;2.6935043411565167;10.958715277794475;3.913826884926599;6.826109809475496;1616.1026046922666;3409.976495900682;4525.0872931383465
129;24/08/2018;6434.88166667;47324585.0892;6389316883510.0;12.5;4738.394491488427;9998.012377040579;13267.504576167594;2874.8828816452005;6066.002880271372;8049.67206860656;0.011191554459059444;0.013399053226582766;2.508325917697567;9.987472586803209;3.566954495286861;6.247899252250388;1616.1026046922666;3409.976495900682;4525.0872931383465
128;25/08/2018;6543.64571429;48824180.026;6505039002080.0;12.5;4744.030569334546;10009.904501295892;13283.28559413673;2926.9522254843255;6175.869195771926;8195.466231356111;0.011178258492427593;0.013383134672529284;2.5878083439868553;10.29170856140766;3.675610200502735;6.439758452697258;1645.373154369362;3471.737355719353;4607.044832234214
127;26/08/2018;6719.42923077;45145645.9145;6727225469720.0;12.5;4777.722828162607;10080.995167423098;13377.623918855299;3026.9253656489664;6386.812521519318;8475.391023817105;0.011099429981038479;0.013288757486255576;2.3928364824561403;9.44919735577501;3.3747133413482175;5.921016919115575;1701.5726097457432;3590.3182065635174;4764.40330728808
126;27/08/2018;6673.27416667;57853309.2089;6727225469720.0;12.5;4810.767492277751;10150.719408706052;13470.148978377701;3026.9253656489664;6386.812521519318;8475.391023817105;0.011023189145001045;0.013197478386123257;3.0663756404780838;12.025796154515092;4.294927198041106;7.546085897496588;1701.5726097457432;3590.3182065635174;4764.40330728808
125;28/08/2018;6719.26615385;61866255.5125;6727225469720.0;12.5;4777.83878373061;10081.239833671585;13377.948594445706;3026.9253656489664;6386.812521519318;8475.391023817105;0.011099160603864781;0.013288434975285215;3.2790722167011186;12.94858581732929;4.6244949347604605;8.113829017015204;1701.5726097457432;3590.3182065635174;4764.40330728808
124;29/08/2018;7000.04;51165065.3698;6727225469720.0;12.5;4586.198140021048;9676.878075444409;12841.354792058932;3026.9253656489664;6386.812521519318;8475.391023817105;0.011562954408192366;0.013843710642582188;2.7118813467853924;11.156313750012812;3.984397767861719;6.934097548399102;1701.5726097457432;3590.3182065635174;4764.40330728808
123;30/08/2018;7054.27642857;46483294.6823;6727225469720.0;12.5;4550.937399908607;9602.47791380716;12742.6247197441;3026.9253656489664;6386.812521519318;8475.391023817105;0.011652544374937998;0.013950971947290466;2.4637353411936185;10.21400441219725;3.647858718641875;6.338869876695434;1701.5726097457432;3590.3182065635174;4764.40330728808
122;31/08/2018;6932.6625;51499477.5617;6727225469720.0;12.5;4630.770707224379;9770.92619224344;12966.157980228261;3026.9253656489664;6386.812521519318;8475.391023817105;0.011451657478369397;0.013710460744892947;2.7296060614671123;11.12114609374993;3.971837890624975;6.925376077608521;1701.5726097457432;3590.3182065635174;4764.40330728808
121;01/09/2018;6981.94615385;51833889.7537;6727225469720.0;12.5;4598.083359661878;9701.955888886561;12874.633407053258;3026.9253656489664;6386.812521519318;8475.391023817105;0.011533066247824528;0.013807927136986217;2.7473307761541315;11.272933894245805;4.026047819373502;7.010132335199968;1701.5726097457432;3590.3182065635174;4764.40330728808
120;02/09/2018;7100.94666667;50496240.9858;6727225469720.0;12.5;4521.026834176739;9539.366620112916;12658.875135694867;3026.9253656489664;6386.812521519318;8475.391023817105;0.011729636196608986;0.01404326988728464;2.676431917411353;11.169197361111255;3.9889990575397345;6.922814639261304;1701.5726097457432;3590.3182065635174;4764.40330728808
119;03/09/2018;7247.93538462;48155355.6421;6727225469720.0;12.5;4429.340042986059;9345.907490700585;12402.152120360966;3026.9253656489664;6386.812521519318;8475.391023817105;0.011972438215479522;0.014333963837465487;2.5523589146181163;10.871903076927877;3.882822527474242;6.712130995772997;1701.5726097457432;3590.3182065635174;4764.40330728808
118;04/09/2018;7260.94923077;48155355.6421;6727225469720.0;12.5;4421.401308251325;9329.156760410295;12379.92366310371;3026.9253656489664;6386.812521519318;8475.391023817105;0.011993935022598864;0.014359700821889528;2.5523589146181163;10.891423846152875;3.889794230768884;6.721891380385496;1701.5726097457432;3590.3182065635174;4764.40330728808
117;05/09/2018;7326.8525;42135936.1869;6727225469720.0;12.5;4381.631870994119;9245.243247797589;12268.569238783532;3026.9253656489664;6386.812521519318;8475.391023817105;0.012102796757311424;0.014490035189924613;2.233314050294164;9.616493906262386;3.4344621093794236;5.924903978278275;1701.5726097457432;3590.3182065635174;4764.40330728808
116;06/09/2018;7113.06923077;44142409.3386;6727225469720.0;12.5;4513.321800552429;9523.108999165623;12637.3010415468;3026.9253656489664;6386.812521519318;8475.391023817105;0.011749660747325651;0.014067244217380832;2.3396623384003816;9.780470192308687;3.493025068681674;6.060066265354535;1701.5726097457432;3590.3182065635174;4764.40330728808
115;07/09/2018;6433.27166667;50161828.7939;6727225469720.0;12.5;4990.240128424492;10529.406670975673;13972.672359588574;3026.9253656489664;6386.812521519318;8475.391023817105;0.010626743129642246;0.01272283464644515;2.6587072027296337;10.051986979179095;3.58999534970682;6.355347090954364;1701.5726097457432;3590.3182065635174;4764.40330728808
114;08/09/2018;6444.80416667;53036795.5276;6971177230940.0;12.5;5161.949489714545;10891.713423297688;14453.458571200725;3136.6918328731267;6618.419767362296;8782.737132044755;0.010273250465868574;0.01229961667128033;2.8110879062702074;10.274566931210504;3.6694881897180376;6.542827418740356;1763.2773403006508;3720.515188034373;4937.176552841822
113;09/09/2018;6366.1075;52338942.9549;7019199231180.0;12.5;5261.759009118287;11102.311509239586;14732.925225531202;3158.2994051612764;6664.011744890292;8843.238334451573;0.010078378714818079;0.012066307082854982;2.774099907505168;9.947042968748665;3.5525153459816665;6.360571438126916;1775.4239408035455;3746.144515095481;4971.187034249928
112;10/09/2018;6286.42583333;56874984.6776;7019199231180.0;12.5;5328.452825060491;11243.035460877634;14919.667910169373;3158.2994051612764;6664.011744890292;8843.238334451573;0.009952232240959735;0.011915278615473007;3.0145218994858745;10.67382719616258;3.8120811414866362;6.8441745478242275;1775.4239408035455;3746.144515095481;4971.187034249928
111;11/09/2018;6297.87769231;47105048.6594;7019199231180.0;12.5;5318.763737193847;11222.591485479015;14892.53846414277;3158.2994051612764;6664.011744890292;8843.238334451573;0.009970362027770453;0.011936984445467588;2.496689916754121;8.85639050480787;3.1629966088599533;5.6765402107809955;1775.4239408035455;3746.144515095481;4971.187034249928
110;12/09/2018;6296.32083333;49198606.3776;7019199231180.0;12.5;5320.0788806412575;11225.366438153053;14896.22086579552;3158.2994051612764;6664.011744890292;8843.238334451573;0.009967897316892417;0.011934033578153867;2.6076539130545395;9.24772122395107;3.302757579982525;5.9276875685028045;1775.4239408035455;3746.144515095481;4971.187034249928
109;13/09/2018;6273.1375;58619616.1095;7019199231180.0;12.5;5339.740040950879;11266.851486406355;14951.27211466246;3158.2994051612764;6664.011744890292;8843.238334451573;0.00993119507566077;0.011890091935766591;3.106991896406424;10.977990625000775;3.9207109375002767;7.042491260703599;1775.4239408035455;3746.144515095481;4971.187034249928
108;14/09/2018;6450.17923077;51641090.3822;7019199231180.0;12.5;5193.177164961004;10957.603818067717;14540.89606189081;3158.2994051612764;6664.011744890292;8843.238334451573;0.010211475232888229;0.012225656468717212;2.737111908740128;9.944026314108578;3.551437969324492;6.340569111424353;1775.4239408035455;3746.144515095481;4971.187034249928
107;15/09/2018;6499.0625;46058269.8003;7019199231180.0;12.5;5154.1162269389615;10875.185238841208;14431.525435429092;3158.2994051612764;6664.011744890292;8843.238334451573;0.010288863825543688;0.012318309716835164;2.4412079186039115;8.936210937496472;3.19150390624874;5.688709428050192;1775.4239408035455;3746.144515095481;4971.187034249928
106;16/09/2018;6518.655;48849680.0912;7019199231180.0;12.5;5138.624991066485;10842.498731150281;14388.149974986156;3158.2994051612764;6664.011744890292;8843.238334451573;0.010319881309142586;0.012355445301102446;2.5891599136693695;9.50637187499094;3.395132812496765;6.047765894330155;1775.4239408035455;3746.144515095481;4971.187034249928
105;17/09/2018;6480.64416667;48500753.8049;7019199231180.0;12.5;5168.76449773549;10906.093090221882;14472.54059365937;3158.2994051612764;6664.011744890292;8843.238334451573;0.010259705200968859;0.012283399645663075;2.5706659142895;9.383432699661375;3.3512259641647772;5.977049306975438;1775.4239408035455;3746.144515095481;4971.187034249928
104;18/09/2018;6400.60083333;47105048.6594;7019199231180.0;12.5;5233.402982531135;11042.480293140696;14653.52835108718;3158.2994051612764;6664.011744890292;8843.238334451573;0.01013298616158774;0.012131685676017455;2.496689916754121;9.000844921867195;3.2145874720954266;5.748767419310658;1775.4239408035455;3746.144515095481;4971.187034249928
103;19/09/2018;6296.63166667;49547532.664;7019199231180.0;12.5;5319.816254847806;11224.81229772887;14895.485513573854;3158.2994051612764;6664.011744890292;8843.238334451573;0.009968389406621928;0.011934622731028214;2.6261479124397096;9.313767673620054;3.326345597721448;5.969957793029882;1775.4239408035455;3746.144515095481;4971.187034249928
102;20/09/2018;6335.82666667;54432500.6731;7019199231180.0;12.5;5286.906548020496;11155.372816323246;14803.338334457389;3158.2994051612764;6664.011744890292;8843.238334451573;0.010030440205124355;0.012008912853542246;2.8850639038055865;10.295718333338124;3.677042261906473;6.590391118571855;1775.4239408035455;3746.144515095481;4971.187034249928
101;21/09/2018;6418.56266667;54756137.2027;7031329605790.0;12.5;5227.776627915336;11030.608684901357;14637.77455816294;3163.757485727641;6675.528294885322;8858.520960037395;0.01014389171045103;0.012144742309947876;2.9022174803996394;10.474077432901897;3.7407419403221063;6.688147456650768;1778.4921764788976;3752.618492370473;4979.778094140913
